Index	Action Index	Error	Time	Library ID	Well Position	Script Class	Script Function	Active Script	Action	Comment	Parameter Name	Parameter Value	Message	
13732	1124	False	04/18/2025 18:34:07.165			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Number Of Tags	2		
13733	1124	False	04/18/2025 18:34:07.165			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Map Type	Uniform		
13734	1124	False	04/18/2025 18:34:07.165			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : UnitDispensed	microliters		
13735	1124	False	04/18/2025 18:34:07.165			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : DesignUnit	microliters		
13736	1124	False	04/18/2025 18:34:07.165			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Description	Add 2200 ul solvent to ICP1 (C1) in ul		
13737	1125	False	04/18/2025 18:34:07.167			MovePlateBlock	Execute	ASMain	Get Map Type					
13738	1125	False	04/18/2025 18:34:07.167			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Index	127		
13739	1125	False	04/18/2025 18:34:07.167			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Maps Collection	(VT_UNKNOWN)		
13740	1125	False	04/18/2025 18:34:07.174			MovePlateBlock	Execute	ASMain	Get Map Type					
13741	1125	False	04/18/2025 18:34:07.174			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Map Type	Uniform		
13742	1125	False	04/18/2025 18:34:07.174			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Source Map	0		
13743	1125	False	04/18/2025 18:34:07.174			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Parameter Map	0		
13744	1125	False	04/18/2025 18:34:07.174			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Array Map	1		
13745	1126	False	04/18/2025 18:34:07.176			MovePlateBlock	Execute	ASMain	Get Source Array Map Info					
13746	1126	False	04/18/2025 18:34:07.176			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Input : MapsCollection	(VT_UNKNOWN)		
13747	1126	False	04/18/2025 18:34:07.176			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Input : Index	127		
13748	1126	False	04/18/2025 18:34:07.176			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Input : LibraryCollection	(VT_UNKNOWN)		
13749	1126	False	04/18/2025 18:34:07.199			MovePlateBlock	Execute	ASMain	Get Source Array Map Info					
13750	1126	False	04/18/2025 18:34:07.199			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : SourceName	plate1		
13751	1126	False	04/18/2025 18:34:07.199			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : LibraryName	ICP1		
13752	1126	False	04/18/2025 18:34:07.199			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : LibID	7258		
13753	1126	False	04/18/2025 18:34:07.199			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : Tags	SyringePump,SingleTip		
13754	1126	False	04/18/2025 18:34:07.199			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : NumberOfTags	2		
13755	1126	False	04/18/2025 18:34:07.199			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : MapType	Uniform		
13756	1126	False	04/18/2025 18:34:07.199			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : SourceRowsArray	1		
13757	1126	False	04/18/2025 18:34:07.199			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : SourceColumnsArray	1		
13758	1126	False	04/18/2025 18:34:07.199			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : DestinationRowsArray	3		
13759	1126	False	04/18/2025 18:34:07.199			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : DestinationColumnsArray	1		
13760	1126	False	04/18/2025 18:34:07.199			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : MapAmountsArray	250		
13761	1126	False	04/18/2025 18:34:07.199			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : NumberOfAmounts	1		
13762	1126	False	04/18/2025 18:34:07.199			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : UnitDispensed	microliters		
13763	1126	False	04/18/2025 18:34:07.199			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : DesignUnit	microliters		
13764	1126	False	04/18/2025 18:34:07.199			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : Description	Add 250 ul 7256: plate1 (A1) to ICP1 (C1) in ul		
13765	1127	False	04/18/2025 18:34:07.200			MovePlateBlock	Execute	ASMain	Get Source					
13766	1127	False	04/18/2025 18:34:07.200			MovePlateBlock	Execute	ASMain	Get Source		Input : Source Name	plate1		
13767	1127	False	04/18/2025 18:34:07.200			MovePlateBlock	Execute	ASMain	Get Source		Input : Amount To Be Removed	0		
13768	1127	False	04/18/2025 18:34:07.200			MovePlateBlock	Execute	ASMain	Get Source		Input : Units	undefined		
13769	1127	False	04/18/2025 18:34:07.200			MovePlateBlock	Execute	ASMain	Get Source		Input : Update Chemical Manager?	No		
13770	1127	False	04/18/2025 18:34:07.200			MovePlateBlock	Execute	ASMain	Get Source		Input : Filter Sources?	No		
13771	1127	False	04/18/2025 18:34:07.200			MovePlateBlock	Execute	ASMain	Get Source		Input : Filter On			
13772	1127	False	04/18/2025 18:34:07.200			MovePlateBlock	Execute	ASMain	Get Source		Input : Filter Type			
13773	1127	False	04/18/2025 18:34:07.200			MovePlateBlock	Execute	ASMain	Get Source		Input : Filter Text			
13774	1127	False	04/18/2025 18:34:07.200			MovePlateBlock	Execute	ASMain	Get Source		Input : Units For Amount Remaining	Same As Chemical Manager		
13775	1127	False	04/18/2025 18:34:07.228			MovePlateBlock	Execute	ASMain	Get Source					
13776	1127	False	04/18/2025 18:34:07.228			MovePlateBlock	Execute	ASMain	Get Source		Output : Substrate Type	Rack 3x4 six Kaufmann H-cells		
13777	1127	False	04/18/2025 18:34:07.228			MovePlateBlock	Execute	ASMain	Get Source		Output : Substrate Position	Deck 12-13 Heat-Cool-Stir 1		
13778	1127	False	04/18/2025 18:34:07.228			MovePlateBlock	Execute	ASMain	Get Source		Output : Source Row	0		
13779	1127	False	04/18/2025 18:34:07.228			MovePlateBlock	Execute	ASMain	Get Source		Output : Source Column	0		
13780	1127	False	04/18/2025 18:34:07.228			MovePlateBlock	Execute	ASMain	Get Source		Output : Source Well Position	0		
13781	1127	False	04/18/2025 18:34:07.228			MovePlateBlock	Execute	ASMain	Get Source		Output : Valve Resource			
13782	1127	False	04/18/2025 18:34:07.228			MovePlateBlock	Execute	ASMain	Get Source		Output : Valve Position	0		
13783	1127	False	04/18/2025 18:34:07.228			MovePlateBlock	Execute	ASMain	Get Source		Output : Amount Remaining	-3.40282346638529E+38		
13784	1128	False	04/18/2025 18:34:07.229			MovePlateBlock	Execute	ASMain	Get Map Type					
13785	1128	False	04/18/2025 18:34:07.229			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Index	128		
13786	1128	False	04/18/2025 18:34:07.229			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Maps Collection	(VT_UNKNOWN)		
13787	1128	False	04/18/2025 18:34:07.237			MovePlateBlock	Execute	ASMain	Get Map Type					
13788	1128	False	04/18/2025 18:34:07.237			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Map Type	Uniform		
13789	1128	False	04/18/2025 18:34:07.237			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Source Map	1		
13790	1128	False	04/18/2025 18:34:07.237			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Parameter Map	0		
13791	1128	False	04/18/2025 18:34:07.237			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Array Map	0		
13792	1129	False	04/18/2025 18:34:07.238			MovePlateBlock	Execute	ASMain	Get Source Map Info					
13793	1129	False	04/18/2025 18:34:07.238			MovePlateBlock	Execute	ASMain	Get Source Map Info		Input : Maps Collection	(VT_UNKNOWN)		
13794	1129	False	04/18/2025 18:34:07.238			MovePlateBlock	Execute	ASMain	Get Source Map Info		Input : Index	128		
13795	1129	False	04/18/2025 18:34:07.257			MovePlateBlock	Execute	ASMain	Get Source Map Info					
13796	1129	False	04/18/2025 18:34:07.257			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Source Name	solvent		
13797	1129	False	04/18/2025 18:34:07.257			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Library Name	plate1		
13798	1129	False	04/18/2025 18:34:07.257			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Library ID	7256		
13799	1129	False	04/18/2025 18:34:07.257			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Map Amounts	250		
13800	1129	False	04/18/2025 18:34:07.257			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Number Of Amounts	1		
13801	1129	False	04/18/2025 18:34:07.257			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Rows	1		
13802	1129	False	04/18/2025 18:34:07.257			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Columns	1		
13803	1129	False	04/18/2025 18:34:07.257			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Tags	SyringePump,SingleTip,Backsolvent		
13804	1129	False	04/18/2025 18:34:07.257			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Number Of Tags	3		
13805	1129	False	04/18/2025 18:34:07.257			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Map Type	Uniform		
13806	1129	False	04/18/2025 18:34:07.257			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : UnitDispensed	microliters		
13807	1129	False	04/18/2025 18:34:07.257			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : DesignUnit	microliters		
13808	1129	False	04/18/2025 18:34:07.257			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Description	Add 250 ul solvent to plate1 (A1) in ul		
13809	1130	False	04/18/2025 18:34:07.259			MovePlateBlock	Execute	ASMain	Get Map Type					
13810	1130	False	04/18/2025 18:34:07.259			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Index	129		
13811	1130	False	04/18/2025 18:34:07.259			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Maps Collection	(VT_UNKNOWN)		
13812	1130	False	04/18/2025 18:34:07.266			MovePlateBlock	Execute	ASMain	Get Map Type					
13813	1130	False	04/18/2025 18:34:07.266			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Map Type	Uniform		
13814	1130	False	04/18/2025 18:34:07.266			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Source Map	0		
13815	1130	False	04/18/2025 18:34:07.266			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Parameter Map	1		
13816	1130	False	04/18/2025 18:34:07.266			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Array Map	0		
13817	1131	False	04/18/2025 18:34:07.267			MovePlateBlock	Execute	ASMain	Get Map Type					
13818	1131	False	04/18/2025 18:34:07.267			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Index	130		
13819	1131	False	04/18/2025 18:34:07.267			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Maps Collection	(VT_UNKNOWN)		
13820	1131	False	04/18/2025 18:34:07.274			MovePlateBlock	Execute	ASMain	Get Map Type					
13821	1131	False	04/18/2025 18:34:07.274			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Map Type	Uniform		
13822	1131	False	04/18/2025 18:34:07.274			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Source Map	1		
13823	1131	False	04/18/2025 18:34:07.274			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Parameter Map	0		
13824	1131	False	04/18/2025 18:34:07.274			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Array Map	0		
13825	1132	False	04/18/2025 18:34:07.276			MovePlateBlock	Execute	ASMain	Get Source Map Info					
13826	1132	False	04/18/2025 18:34:07.276			MovePlateBlock	Execute	ASMain	Get Source Map Info		Input : Maps Collection	(VT_UNKNOWN)		
13827	1132	False	04/18/2025 18:34:07.276			MovePlateBlock	Execute	ASMain	Get Source Map Info		Input : Index	130		
13828	1132	False	04/18/2025 18:34:07.293			MovePlateBlock	Execute	ASMain	Get Source Map Info					
13829	1132	False	04/18/2025 18:34:07.293			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Source Name	solvent		
13830	1132	False	04/18/2025 18:34:07.293			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Library Name	ICP1		
13831	1132	False	04/18/2025 18:34:07.293			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Library ID	7258		
13832	1132	False	04/18/2025 18:34:07.293			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Map Amounts	2200		
13833	1132	False	04/18/2025 18:34:07.293			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Number Of Amounts	1		
13834	1132	False	04/18/2025 18:34:07.293			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Rows	3		
13835	1132	False	04/18/2025 18:34:07.293			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Columns	2		
13836	1132	False	04/18/2025 18:34:07.293			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Tags	Chaser,Backsolvent		
13837	1132	False	04/18/2025 18:34:07.293			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Number Of Tags	2		
13838	1132	False	04/18/2025 18:34:07.293			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Map Type	Uniform		
13839	1132	False	04/18/2025 18:34:07.293			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : UnitDispensed	microliters		
13840	1132	False	04/18/2025 18:34:07.293			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : DesignUnit	microliters		
13841	1132	False	04/18/2025 18:34:07.293			MovePlateBlock	Execute	ASMain	Get Source Map Info		Output : Description	Add 2200 ul solvent to ICP1 (C2) in ul		
13842	1133	False	04/18/2025 18:34:07.295			MovePlateBlock	Execute	ASMain	Get Map Type					
13843	1133	False	04/18/2025 18:34:07.295			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Index	131		
13844	1133	False	04/18/2025 18:34:07.295			MovePlateBlock	Execute	ASMain	Get Map Type		Input : Maps Collection	(VT_UNKNOWN)		
13845	1133	False	04/18/2025 18:34:07.305			MovePlateBlock	Execute	ASMain	Get Map Type					
13846	1133	False	04/18/2025 18:34:07.305			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Map Type	Uniform		
13847	1133	False	04/18/2025 18:34:07.305			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Source Map	0		
13848	1133	False	04/18/2025 18:34:07.305			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Parameter Map	0		
13849	1133	False	04/18/2025 18:34:07.305			MovePlateBlock	Execute	ASMain	Get Map Type		Output : Is Array Map	1		
13850	1134	False	04/18/2025 18:34:07.306			MovePlateBlock	Execute	ASMain	Get Source Array Map Info					
13851	1134	False	04/18/2025 18:34:07.306			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Input : MapsCollection	(VT_UNKNOWN)		
13852	1134	False	04/18/2025 18:34:07.306			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Input : Index	131		
13853	1134	False	04/18/2025 18:34:07.306			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Input : LibraryCollection	(VT_UNKNOWN)		
13854	1134	False	04/18/2025 18:34:07.324			MovePlateBlock	Execute	ASMain	Get Source Array Map Info					
13855	1134	False	04/18/2025 18:34:07.324			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : SourceName	plate1		
13856	1134	False	04/18/2025 18:34:07.324			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : LibraryName	ICP1		
13857	1134	False	04/18/2025 18:34:07.324			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : LibID	7258		
13858	1134	False	04/18/2025 18:34:07.324			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : Tags	SyringePump,SingleTip		
13859	1134	False	04/18/2025 18:34:07.324			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : NumberOfTags	2		
13860	1134	False	04/18/2025 18:34:07.324			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : MapType	Uniform		
13861	1134	False	04/18/2025 18:34:07.324			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : SourceRowsArray	2		
13862	1134	False	04/18/2025 18:34:07.324			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : SourceColumnsArray	1		
13863	1134	False	04/18/2025 18:34:07.324			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : DestinationRowsArray	3		
13864	1134	False	04/18/2025 18:34:07.324			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : DestinationColumnsArray	2		
13865	1134	False	04/18/2025 18:34:07.324			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : MapAmountsArray	250		
13866	1134	False	04/18/2025 18:34:07.324			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : NumberOfAmounts	1		
13867	1134	False	04/18/2025 18:34:07.324			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : UnitDispensed	microliters		
13868	1134	False	04/18/2025 18:34:07.324			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : DesignUnit	microliters		
13869	1134	False	04/18/2025 18:34:07.324			MovePlateBlock	Execute	ASMain	Get Source Array Map Info		Output : Description	Add 250 ul 7256: plate1 (B1) to ICP1 (C2) in ul		
13870	1135	False	04/18/2025 18:34:07.327			MovePlateBlock	Execute	ASMain	Get Source					
13871	1135	False	04/18/2025 18:34:07.327			MovePlateBlock	Execute	ASMain	Get Source		Input : Source Name	plate1		
13872	1135	False	04/18/2025 18:34:07.327			MovePlateBlock	Execute	ASMain	Get Source		Input : Amount To Be Removed	0		
13873	1135	False	04/18/2025 18:34:07.327			MovePlateBlock	Execute	ASMain	Get Source		Input : Units	undefined		
13874	1135	False	04/18/2025 18:34:07.327			MovePlateBlock	Execute	ASMain	Get Source		Input : Update Chemical Manager?	No		
13875	1135	False	04/18/2025 18:34:07.327			MovePlateBlock	Execute	ASMain	Get Source		Input : Filter Sources?	No		
13876	1135	False	04/18/2025 18:34:07.327			MovePlateBlock	Execute	ASMain	Get Source		Input : Filter On			
13877	1135	False	04/18/2025 18:34:07.327			MovePlateBlock	Execute	ASMain	Get Source		Input : Filter Type			
13878	1135	False	04/18/2025 18:34:07.327			MovePlateBlock	Execute	ASMain	Get Source		Input : Filter Text			
13879	1135	False	04/18/2025 18:34:07.327			MovePlateBlock	Execute	ASMain	Get Source		Input : Units For Amount Remaining	Same As Chemical Manager		
13880	1135	False	04/18/2025 18:34:07.354			MovePlateBlock	Execute	ASMain	Get Source					
13881	1135	False	04/18/2025 18:34:07.354			MovePlateBlock	Execute	ASMain	Get Source		Output : Substrate Type	Rack 3x4 six Kaufmann H-cells		
13882	1135	False	04/18/2025 18:34:07.354			MovePlateBlock	Execute	ASMain	Get Source		Output : Substrate Position	Deck 12-13 Heat-Cool-Stir 1		
13883	1135	False	04/18/2025 18:34:07.354			MovePlateBlock	Execute	ASMain	Get Source		Output : Source Row	0		
13884	1135	False	04/18/2025 18:34:07.354			MovePlateBlock	Execute	ASMain	Get Source		Output : Source Column	0		
13885	1135	False	04/18/2025 18:34:07.354			MovePlateBlock	Execute	ASMain	Get Source		Output : Source Well Position	0		
13886	1135	False	04/18/2025 18:34:07.354			MovePlateBlock	Execute	ASMain	Get Source		Output : Valve Resource			
13887	1135	False	04/18/2025 18:34:07.354			MovePlateBlock	Execute	ASMain	Get Source		Output : Valve Position	0		
